"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.470373667E0,8.479001736E-3,-6.867792327E-3,-1.762877047E-2
7.480359667E0,-1.984503879E-3,-3.199331453E-3,-1.598277926E-2
7.490345667E0,-1.520454227E-3,-3.448048253E-3,-2.152184665E-2
7.500331667E0,1.220971718E-2,6.327345148E-3,-1.433620334E-2
7.510317667E0,2.258482478E-3,-7.596711712E-3,-2.047402561E-2
7.520303667E0,-1.042447088E-2,-9.414958237E-3,-9.546164274E-3
7.530289667E0,-3.615662344E-3,-3.927282393E-3,-2.990266085E-2
7.540275667E0,-1.753346999E-3,-5.107195694E-3,-1.012737751E-3
7.550261667E0,-3.619787372E-3,8.440793836E-3,-2.900452852E-2
7.560248667E0,-5.082226256E-3,-6.999391224E-4,-1.523258150E-2
7.570234667E0,-2.987232842E-3,-6.692686491E-4,-7.149390578E-3
7.580220667E0,3.405139740E-3,4.953925554E-3,-1.568164766E-2
7.590206667E0,-6.170731131E-4,7.783192210E-3,-2.107044160E-2
7.600192667E0,9.545524735E-3,-1.781579915E-2,-1.672946870E-2
7.610178667E0,3.580981046E-3,-2.768409932E-3,-1.583016694E-2
7.620164667E0,4.920770014E-3,2.293707384E-3,-3.106625676E-3
7.630150667E0,5.031268685E-3,5.230745533E-3,-1.133950531E-2
7.640136667E0,3.526355261E-3,3.538734913E-3,-2.956352234E-3
7.650122667E0,1.168605791E-2,-3.635506332E-3,-2.091841400E-2
7.660108667E0,8.744273465E-3,8.148643188E-5,-4.452069998E-3
7.670094667E0,-1.126306211E-3,-5.436083302E-5,-1.058989227E-2
7.680080667E0,-8.482756745E-3,-6.909225332E-3,-1.687681854E-2
7.690066667E0,-1.018502740E-2,-6.426775223E-3,-6.997947693E-3
7.700052667E0,-4.799901671E-3,-5.801908867E-3,-1.927300751E-2
7.710038667E0,9.814482951E-3,-4.549069824E-3,-1.268728852E-2
7.720024667E0,-3.765652562E-3,-8.553106058E-3,-1.972265840E-2
7.730010667E0,9.246170134E-3,-7.021437054E-3,1.384035945E-3
7.739996667E0,6.452667424E-3,7.473719185E-3,-8.494834900E-3
7.749982667E0,-3.595809219E-4,5.943804346E-3,-5.948957205E-3
7.759968667E0,-2.589421179E-3,2.308791373E-3,-2.286378264E-2
7.769955667E0,6.666693790E-3,-1.029506469E-2,-2.206739187E-3
7.779941667E0,8.771883287E-3,-6.409050850E-3,-2.061786711E-2
7.789927667E0,1.300234381E-2,-2.721111439E-3,-1.283346891E-2
7.799913667E0,9.453988401E-3,8.160401573E-3,-1.522790372E-2
7.809899667E0,2.264151536E-3,9.637673199E-4,-1.223412931E-2
7.819885542E0,2.697914438E-3,2.190467482E-3,-2.780175626E-2
7.829871542E0,-3.407327877E-3,-8.631266886E-3,1.986883879E-3
7.839857542E0,3.773765573E-3,-1.310273319E-2,-1.268319547E-2
7.849843542E0,3.524591960E-3,-1.295884601E-2,-1.373043180E-2
7.859829542E0,6.161421267E-3,-3.832246866E-3,-1.672479093E-2
7.869815542E0,2.213522871E-3,-1.993626449E-4,-1.307437420E-3
7.879801542E0,-3.502144134E-3,2.894390021E-3,-1.133658171E-2
7.889787542E0,1.207235330E-2,-1.396426560E-2,-2.001735806E-2
7.899773542E0,-7.432359271E-6,-4.647695906E-3,-2.584469318E-4
7.909759542E0,5.345757524E-3,-3.664715001E-3,-1.672420621E-2
7.919745542E0,-4.947443367E-3,-1.155228001E-2,-2.735210538E-2
7.929731542E0,-4.080187082E-3,-9.110720297E-3,-3.887872159E-2
7.939717542E0,-2.686960045E-3,8.888041880E-4,-1.852047086E-2
7.949703542E0,-2.694926877E-4,7.769761886E-4,-2.503777742E-3
7.959689542E0,1.608963713E-2,3.399150912E-4,-8.491326571E-3
7.969675542E0,-7.131912885E-3,-1.004801983E-2,-1.807198942E-2
7.979661542E0,2.450650306E-3,-4.769729124E-3,-2.166510344E-2
7.989647542E0,-1.244207548E-2,7.569385115E-3,-1.328370452E-2
7.999634542E0,-5.738621894E-3,-6.331648333E-3,-1.463090301E-2
8.009620542E0,1.356962423E-2,5.334177297E-3,-2.016938567E-2
8.019606542E0,-6.062813457E-3,-1.443239917E-2,-1.448121428E-2
8.029592542E0,5.487091122E-3,-1.043335134E-3,-1.448179901E-2
8.039578542E0,8.238580674E-3,-1.274135699E-2,-1.567872405E-2
8.049564542E0,-4.793318985E-3,-4.921217691E-3,-6.847674251E-3
8.059550542E0,-1.304449858E-3,-8.555179993E-3,-1.702533782E-2
8.069536542E0,1.577426207E-2,-5.006404314E-3,-8.792458177E-3
8.079522542E0,6.655830760E-3,4.124890873E-3,-2.435950041E-2
8.089508542E0,3.564161165E-3,-3.213446997E-3,-9.541486502E-3
8.099494542E0,-1.119216462E-3,-1.107334737E-3,-1.118806243E-2
8.109480542E0,2.844113102E-3,-2.665544618E-3,-2.421273530E-2
8.119466542E0,5.534777907E-3,-2.789140139E-3,-1.313576996E-2
8.129452542E0,8.657122543E-4,-9.358011838E-3,-8.046938181E-3
8.139438542E0,5.484711123E-3,-1.248940595E-2,-2.481207490E-2
8.149424542E0,8.139040964E-3,-6.345964875E-4,-1.298725069E-2
8.159410542E0,4.188858499E-3,5.458375812E-4,-4.156200886E-3
8.169396542E0,7.505463171E-3,1.330360333E-3,-7.748730183E-3
8.179382542E0,-9.567410680E-3,-8.755291812E-5,-1.179091036E-2
8.189368542E0,3.699510503E-3,1.036601700E-4,-1.762350798E-3
8.199354542E0,2.156868833E-3,3.258443149E-3,-2.706032932E-2
8.209340542E0,1.526776529E-3,-1.438977845E-2,-1.553488255E-2
8.219327542E0,-1.654972164E-3,-1.406782527E-2,-2.212177098E-2
8.229313542E0,-7.173583433E-3,3.638539575E-3,-2.421741307E-2
8.239299542E0,-8.171940688E-3,4.831389841E-3,-1.628449559E-2
8.249285542E0,2.673232793E-3,5.966188218E-3,-5.808039308E-3
8.259271542E0,9.890743433E-3,-4.240610925E-3,-1.912975073E-2
8.269257542E0,1.918077225E-2,-5.410702731E-3,-6.256520748E-3
8.279243542E0,3.107557576E-3,-8.221733384E-3,-1.186984777E-4
8.289229542E0,-5.411680313E-3,-6.064275261E-3,-1.673473120E-2
8.299215542E0,-5.885377871E-3,-1.407415671E-3,-1.329189062E-2
8.309201542E0,-1.732621361E-3,8.662412446E-3,-9.850219488E-3
8.319187542E0,-2.672268916E-4,4.810084049E-3,-1.479053199E-2
8.329173542E0,-2.295603161E-3,-8.854685342E-3,-1.149738014E-2
8.339159542E0,-2.516495436E-3,-1.040770582E-2,-2.422092140E-2
8.349145542E0,-7.001446886E-4,-2.234111466E-3,-2.182531714E-2
8.359131542E0,4.037109548E-3,-1.056360721E-2,-4.010605216E-3
8.369117542E0,-2.878305609E-3,-1.711580520E-3,-2.287196875E-2
8.379103542E0,-1.174180289E-3,-1.763729461E-2,-1.029753149E-2
8.389089542E0,-1.940526422E-3,-5.676897224E-3,-1.448881567E-2
8.399075542E0,-3.747078516E-3,-4.022464100E-3,-1.403974950E-2
8.409061542E0,-9.822568553E-3,-5.348411612E-3,-8.665573597E-4
8.419047542E0,4.774996187E-3,1.097743476E-2,-1.389006078E-2
8.429033542E0,4.318543347E-3,-7.957329601E-3,-2.302224219E-2
8.439019542E0,4.935867707E-3,-3.787095398E-3,-2.077632666E-2
8.449006542E0,8.225004170E-3,-9.611269366E-3,-4.310567379E-3
8.458992542E0,1.718862131E-3,-1.301822266E-2,-9.700530767E-3
8.468978542E0,6.650719014E-3,7.232905263E-3,-1.404150367E-2
8.478964542E0,1.419443577E-3,1.030486791E-2,-2.960854590E-2
8.488950542E0,7.694246010E-3,-1.692284709E-3,-2.137566626E-2
8.498936542E0,7.152021825E-3,7.321216492E-3,-1.059924781E-2
8.508922542E0,6.776086972E-3,-7.164611612E-3,-8.952087164E-3
8.518908542E0,-1.258913753E-2,-1.724616157E-2,-1.508932471E-2
8.528894542E0,1.258037584E-3,-6.767695304E-3,-7.156407237E-3
8.538880542E0,1.620618402E-2,-1.029204972E-2,-1.404325783E-2
8.548866542E0,-1.785136666E-3,-1.691514521E-2,-2.467057228E-2
8.558852542E0,-9.524611803E-4,-2.089356333E-3,-1.030103981E-2
8.568838542E0,-1.989378082E-4,4.384744791E-3,-8.205982447E-3
8.578824542E0,-1.397636660E-2,-7.603180194E-3,-7.457538843E-3
8.588810542E0,-2.488328302E-3,1.128254064E-2,-3.566216826E-3
8.598796542E0,8.079056754E-3,-4.356011208E-3,-2.068744898E-3
8.608782542E0,4.468917288E-3,-2.590428910E-2,-1.164940774E-2
8.618768542E0,-4.291399475E-3,3.566344734E-3,-2.931209207E-2
8.628754542E0,-3.257132093E-3,3.737969650E-3,-1.227915287E-4
8.638740542E0,4.911030745E-3,-1.627170481E-5,-8.355086446E-3
8.648726542E0,3.114035195E-3,1.292499611E-3,-7.606058121E-3
8.658712542E0,7.800149135E-3,5.207996210E-3,-1.494080544E-2
8.668698542E0,6.935948934E-3,-7.493992578E-3,-1.045014381E-2
8.678685542E0,-1.211887521E-2,4.262611074E-3,-1.179675758E-2
8.688671542E0,-1.460920435E-2,3.262883378E-3,-8.502436280E-3
8.698657542E0,2.948581832E-3,-1.604704382E-3,-8.952087164E-3
8.708643542E0,7.262365180E-3,9.666790506E-3,1.525538564E-3
8.718629542E0,4.875476933E-3,-1.011199202E-2,-9.401153326E-3
8.728615542E0,8.818469150E-3,-9.092237614E-3,-3.065753639E-2
8.738601542E0,1.273289224E-2,-5.813192166E-3,-7.006718516E-3
8.748587542E0,-7.531670574E-4,-1.892643208E-3,-1.119858742E-2
8.758573542E0,-1.310018417E-3,-9.130116608E-3,-1.493963599E-2
8.768559542E0,4.425958525E-3,-2.283547847E-3,-1.943088233E-2
8.778545542E0,-2.271159058E-3,1.030544350E-2,-2.197559059E-2
8.788531542E0,6.933619184E-3,5.695909811E-3,-1.299485207E-2
8.798517542E0,1.285629133E-3,-3.577737669E-3,-2.092835426E-2
8.808503542E0,1.164062778E-2,-7.987725986E-3,-2.062897682E-2
8.818489542E0,5.538030420E-3,2.584834769E-4,-1.838364601E-2
8.828475292E0,4.129088991E-3,-3.630810287E-3,-8.355086446E-3
8.838461292E0,2.197858728E-3,-8.931886861E-3,-2.048045754E-2
8.848447292E0,3.420214592E-3,-1.824870324E-3,-1.808602273E-2
8.858433292E0,-2.822172339E-3,2.322779009E-3,-3.455119729E-2
8.868419292E0,-6.018753774E-3,1.169342631E-3,-9.551426768E-3
8.878405292E0,1.139403060E-3,-7.173610842E-3,-9.402322769E-3
8.888391292E0,6.087440285E-3,1.561590303E-3,-1.733582497E-2
8.898377292E0,9.323892421E-3,9.747582581E-4,-1.913267434E-2
8.908364292E0,-2.627245355E-3,-7.703249808E-4,-8.505359888E-3
8.918350292E0,-6.869290676E-4,-1.068459889E-3,-1.763637185E-2
8.928336292E0,1.632687877E-2,3.735530265E-3,-1.823571146E-2
8.938322292E0,4.784123325E-3,-4.778134497E-3,-8.056878448E-3
8.948308292E0,-1.286943386E-2,2.680674288E-3,-1.404442728E-2
8.958294292E0,-8.250878099E-3,8.963343054E-3,-2.518395782E-3
8.968280292E0,-5.362796676E-3,1.297963103E-3,-2.571956277E-2
8.978266292E0,5.630046409E-3,-8.522508675E-3,-5.661274195E-3
8.988252292E0,2.962098951E-3,-3.748887498E-3,-4.612868428E-3
8.998238292E0,-1.546300747E-3,-5.879649427E-3,-1.763578713E-2
9.008224292E0,9.911665502E-3,-7.159659751E-3,-1.015135109E-2
9.018210292E0,1.053555428E-2,3.436253322E-3,-1.883271217E-2
9.028196292E0,1.121344300E-2,2.349959426E-3,-4.198300838E-4
9.038182292E0,2.655549534E-3,7.033807570E-3,-1.658562720E-2
9.048168292E0,1.049369643E-3,-1.094692874E-2,-1.224465430E-2
9.058154292E0,6.557181836E-3,-1.114027971E-2,-1.104655981E-2
9.068140292E0,-6.853644806E-3,-8.153156508E-3,-6.406794190E-3
9.078126292E0,-6.621880364E-4,-1.023582509E-3,-3.711812496E-3
9.088112292E0,-4.820618173E-4,-7.037562579E-3,-3.110426366E-2
9.098098292E0,6.850913060E-3,5.202203812E-3,-1.284223974E-2
9.108084292E0,5.394650297E-3,-3.188925236E-4,-1.867951512E-2
9.118070292E0,1.103227981E-3,1.365553262E-3,-9.099436998E-3
9.128056292E0,3.863419835E-3,-1.009687149E-2,-2.481675267E-2
9.138043292E0,6.538466178E-3,-1.120598780E-2,-2.287196875E-2
9.148029292E0,-6.938406592E-3,-7.000542395E-3,-1.568691015E-2
9.158015292E0,1.192786312E-4,-9.225426223E-3,-1.568691015E-2
9.168001292E0,-4.228560179E-3,1.615594821E-3,-8.801813722E-3
9.177987292E0,4.109519091E-3,3.225808376E-3,-2.272286475E-2
9.187973292E0,2.522525378E-3,-8.672334440E-4,-1.763286352E-2
9.197959292E0,3.695613882E-3,-9.262985447E-3,-2.182414770E-2
9.207945292E0,4.598583863E-3,-7.615249213E-3,-1.628566504E-2
9.217931292E0,1.050584768E-3,-3.549342128E-3,-8.052200675E-3
9.227917292E0,4.950344134E-3,-1.215397677E-2,-1.463791966E-2
9.237903292E0,-1.139047202E-2,-3.391595213E-3,-2.062663794E-2
9.247889292E0,-3.295499878E-3,4.429211039E-3,-1.616170406E-3
9.257875292E0,7.929454828E-3,9.292322025E-3,-2.017815650E-2
9.267861292E0,-6.922463793E-4,-9.159736410E-3,-8.677268028E-4
9.277847292E0,1.904936065E-3,3.087138003E-3,-3.155332983E-2
9.287833292E0,7.104184292E-3,-7.893266045E-3,-1.344040990E-2
9.297819292E0,-7.622951092E-3,-7.603509100E-3,-1.688266575E-2
9.307805292E0,-1.175569459E-2,-9.509993764E-3,-3.711227775E-3
9.317791292E0,-1.262380055E-2,-9.905384313E-3,-1.493671238E-2
9.327777292E0,-3.776355707E-3,-6.385616306E-3,-2.346838474E-2
9.337763292E0,3.690730543E-3,-4.599492922E-3,-9.846711159E-3
9.347749292E0,-1.351964424E-2,-1.028644005E-3,-2.676153660E-2
9.357735292E0,-1.358174806E-2,1.392249456E-3,-1.194293797E-2
9.367721292E0,-6.961306664E-3,-5.392877860E-3,-1.328955173E-2
9.377708292E0,-8.903299458E-6,7.053002883E-3,-2.391686618E-2
9.387694292E0,7.659505326E-3,-1.521999171E-2,6.769321561E-3
9.397680292E0,5.121375192E-3,-1.154900009E-2,-3.813787937E-2
9.407666292E0,6.197737958E-3,-1.607007637E-2,-2.511379123E-3
9.417652292E0,4.911953509E-3,8.062954070E-3,-1.912624240E-3
9.427638292E0,4.079310000E-3,4.145219084E-3,-1.074367404E-2
9.437624292E0,-1.597833904E-3,7.865966856E-3,-3.108964562E-3
9.447610292E0,5.447284374E-3,-3.198637096E-3,-2.631071627E-2
9.457596292E0,-2.085820595E-3,-1.192468369E-2,-1.418592989E-2
9.467582292E0,1.634643953E-3,-2.485094061E-3,-1.209087253E-2
9.477568292E0,-8.601391269E-3,-4.070246816E-3,-2.122246921E-2
9.487554292E0,7.804607637E-3,1.689269738E-3,-9.398229718E-3
9.497540292E0,7.009029994E-4,-6.923624100E-3,-1.763110936E-2
9.507526292E0,7.041130294E-3,5.706425663E-3,-1.808134496E-2
9.517512292E0,1.005150532E-2,1.289914045E-3,-1.254227757E-2
9.527498292E0,1.544642514E-3,9.444029862E-3,-3.484589696E-2
9.537484292E0,-6.411746051E-4,5.934211258E-3,-1.808134496E-2
9.547470292E0,6.994749997E-3,-1.726564011E-3,-6.405040026E-3
9.557456292E0,-6.602237374E-4,-1.820924367E-2,-1.852982640E-2
9.567442292E0,1.093457193E-2,-1.513489645E-2,-4.459086657E-3
9.577428292E0,4.826689227E-3,-9.376585884E-3,-2.361982763E-2
9.587414292E0,3.502769968E-3,-2.616217872E-3,-7.004379630E-3
9.597400292E0,-7.453194545E-3,-2.890616739E-3,-1.838130713E-2
9.607387292E0,3.144755918E-3,1.309377051E-2,-3.514644384E-2
9.617373292E0,5.084405257E-3,-1.118216040E-3,-4.174911976E-4
9.627359292E0,8.663289528E-3,-1.712966493E-2,-1.867951512E-2
9.637345292E0,6.726326253E-3,-3.323520832E-3,-1.523725927E-2
9.647331292E0,-1.099240911E-2,4.184340611E-3,-3.861501217E-3
9.657317292E0,-6.045879372E-3,-5.718787042E-3,-2.332045019E-2
9.667303292E0,-1.835756195E-3,1.388337303E-2,-4.908737540E-3
9.677289292E0,6.945149163E-3,1.743420437E-3,-9.249710441E-3
9.687275292E0,-1.163751232E-2,-7.327429159E-3,-3.110484838E-2
9.697261292E0,-1.629084530E-3,-2.251333343E-3,4.221104980E-3
9.707247292E0,2.985218293E-3,-1.023844720E-2,-3.200415015E-2
9.717233292E0,1.311244049E-2,-6.593777183E-3,-9.102945328E-3
9.727219292E0,-1.954262811E-3,5.344930692E-3,1.574655175E-2
9.737205292E0,3.220413406E-3,-2.139331754E-3,-9.102360606E-3
9.747191292E0,6.362446714E-3,2.132168915E-3,3.322387934E-3
9.757177292E0,7.379346038E-3,9.676411003E-4,-1.104831398E-2
9.767163292E0,-9.159119711E-3,5.755414367E-3,-1.224640846E-2
9.777149292E0,2.486583274E-3,3.610253669E-3,-1.883388162E-2
9.787135292E0,-1.714316835E-3,-7.237847988E-4,-1.673823953E-2
9.797121292E0,-5.963575244E-3,-8.771691425E-3,-2.003197610E-2
9.807107292E0,2.888318966E-3,1.145725362E-3,-1.284750223E-2
9.817093292E0,3.911353298E-3,-7.108432660E-3,-1.254812479E-2
9.827079792E0,2.741110744E-4,-9.635142451E-3,-2.519565225E-3
9.837065792E0,-4.886266873E-3,-1.147091235E-2,-5.213962197E-3
9.847052792E0,-4.075810807E-3,-1.051809942E-2,-1.973376811E-2
9.857038792E0,1.649275240E-2,2.074107891E-3,-3.111069560E-2
9.867024792E0,-1.694545937E-3,-4.512862768E-3,3.616502881E-3
9.877010792E0,3.661681758E-4,1.704335455E-3,-5.066612363E-3
9.886996792E0,7.064336431E-3,-3.752094330E-3,-1.839007795E-2
9.896982792E0,-6.286761817E-4,-7.891420517E-3,-1.105591536E-2
9.906968792E0,7.418545224E-3,-1.510125669E-3,-1.225459456E-2
9.916954792E0,-6.405592770E-3,2.107957788E-2,1.217390299E-3
9.926940792E0,-4.637920093E-3,-9.438073011E-3,-1.345268905E-2
9.936926792E0,-5.245281346E-3,-4.836560972E-4,-1.120735824E-2
9.946912792E0,-9.817383718E-5,-3.149310350E-3,-6.865800619E-3
9.956898792E0,2.263475452E-3,-6.893520076E-3,-2.467934310E-2
9.966884792E0,-1.161403209E-4,8.444475755E-4,-8.961442709E-3
9.976870792E0,2.243530964E-3,-3.872629199E-3,-2.452965438E-2
9.986856792E0,4.663812295E-3,-8.714726754E-4,4.210579991E-3
9.996842792E0,5.432908447E-3,5.869115302E-3,-5.219809413E-3
1.000682879E1,2.852189569E-3,-4.532414395E-3,-5.370667577E-3
1.001681479E1,3.361879480E-3,3.772632675E-3,-4.324015975E-3
1.002680079E1,1.247466914E-2,-5.203756979E-3,-1.225751817E-2
1.003678679E1,5.547385965E-3,-7.894919710E-3,-1.884440660E-2
1.004677279E1,-2.136577168E-3,-1.397320088E-3,-1.764748156E-2
1.005675879E1,-3.527972382E-4,1.791285379E-3,-1.195989490E-2
1.006674479E1,5.031949338E-3,2.289175792E-3,-6.421996951E-3
1.007673079E1,3.276770515E-3,-6.624557292E-3,-1.165993273E-2
1.008671679E1,-3.937250068E-3,-7.659139875E-3,-1.854619861E-2
1.009670379E1,7.673497531E-3,4.303614674E-3,-9.863083363E-3
1.010668979E1,3.046582080E-4,8.630800936E-3,-2.692759752E-2
1.011667579E1,-1.481039882E-2,-8.429071996E-3,-2.812569201E-2
1.012666179E1,4.802290807E-3,-5.601723958E-3,-1.944316149E-2
1.013664779E1,7.507404629E-3,-1.052397405E-2,-1.420405626E-2
1.014663379E1,6.943865516E-3,-7.230009064E-3,-1.270716906E-2
1.015661979E1,8.026861218E-3,1.971629041E-2,-6.419658065E-3
1.016660579E1,-4.336089562E-3,-8.691109484E-3,-2.258603990E-2
1.017659179E1,4.511492327E-5,-1.926496759E-2,-1.959109604E-2
1.018657779E1,1.468335893E-2,3.398529645E-3,-4.173742533E-3
1.019656379E1,-9.125690083E-3,-2.804053280E-2,-5.671214461E-3
1.020654979E1,-1.053395543E-2,4.565990204E-3,-2.348534167E-2
1.021653579E1,-2.119094906E-3,7.107043946E-3,-1.674934924E-2
1.022652179E1,-1.377152219E-2,-2.109036782E-2,-7.320713997E-4
1.023650779E1,1.418821853E-2,-9.772067796E-4,-4.638771594E-2
1.024649379E1,9.678462096E-3,-1.889589865E-2,1.214174330E-2
1.025647979E1,-1.467823348E-2,-6.169104874E-3,-3.276194930E-3
1.026646579E1,-1.603819991E-2,8.283156557E-3,-2.543071032E-2
1.027645179E1,-1.330246129E-2,9.021769529E-3,1.992497206E-2
1.028643779E1,6.907882299E-3,-3.125437265E-3,-3.695615709E-2
1.029642379E1,1.721687981E-2,-1.813460944E-2,-1.001218736E-2
1.030640979E1,6.300183004E-3,-2.549203299E-3,-1.120969713E-2
1.031639579E1,-1.788607994E-2,-9.145620866E-3,-2.662705064E-2
1.032638179E1,-8.300716477E-3,2.867887516E-2,4.359099269E-3
1.033636879E1,4.931390933E-3,-2.988749463E-4,-3.081775010E-2
1.034635479E1,1.295446973E-2,-1.594313697E-2,-1.390409410E-2
1.035634079E1,1.763388678E-2,-1.990993375E-2,8.400110006E-3
1.036632679E1,2.194478307E-3,-1.732151756E-2,-3.456113756E-2
1.037631279E1,-1.337147671E-2,-4.697040925E-3,2.037462294E-2
1.038629879E1,-3.258315241E-4,1.223975725E-2,-3.126506209E-3
1.039628479E1,-1.647384488E-3,1.100022063E-2,-2.947230577E-2
1.040627079E1,1.169153511E-2,-1.232655186E-2,1.857718885E-2
1.041625679E1,8.534413241E-3,1.036629109E-3,-1.106117785E-2
1.042624279E1,-1.270591282E-2,1.622038635E-2,-1.570211291E-2
1.043622879E1,-1.337292938E-2,9.763059430E-3,4.954345822E-3
1.044621479E1,-4.832997825E-3,-7.868433651E-4,-3.471374989E-2
1.045620079E1,-5.726954872E-3,-1.203777250E-3,1.468352795E-2
1.046618679E1,1.930707668E-2,-1.415706840E-2,-1.270833850E-2
1.047617279E1,1.688550257E-2,-1.868851435E-2,-4.070129871E-2
1.048615879E1,-9.768198584E-3,-4.143848643E-4,1.588045299E-2
1.049614479E1,-1.804848178E-3,1.461622101E-2,-2.229017079E-2
1.050613079E1,-1.091036994E-2,-7.102777306E-3,-1.315857410E-2
1.051611679E1,1.141571555E-2,-9.134392384E-3,1.169033825E-2
1.052610279E1,1.499635398E-2,-9.559402736E-3,-5.417269886E-2
1.053608879E1,1.005111246E-2,-2.659569494E-3,1.049224377E-2
1.054607479E1,-1.315315173E-2,6.933509549E-3,-8.368535042E-3
1.055606079E1,-2.859736588E-2,-2.737300918E-3,-2.782865345E-2
1.056604679E1,-1.265465375E-3,-5.815037694E-3,2.980150402E-2
1.057603279E1,7.759040468E-3,-1.001543988E-2,-6.360367298E-2
1.058601979E1,4.711339194E-3,-6.298401430E-3,2.259364128E-3
1.059600579E1,-1.638015239E-3,-9.674574612E-3,-1.420756459E-2
1.060599179E1,-3.813937772E-5,7.267559152E-3,-5.731850088E-2
1.061597779E1,-6.512245070E-3,-1.067062039E-3,1.692768931E-2
1.062596379E1,4.247147930E-3,-7.077076966E-3,-4.938441396E-2
1.063594979E1,2.015736233E-3,-6.744781528E-3,-8.220015764E-3
1.064593579E1,1.570526493E-2,-8.125117281E-3,1.064017832E-2
1.065592179E1,1.401518206E-3,-5.616780538E-3,-4.085332632E-2
1.066590779E1,-6.058711270E-3,1.023707676E-2,2.441154063E-2
1.067589379E1,-4.341872823E-3,1.653408034E-2,-2.438639760E-2
1.068587979E1,-2.086112956E-3,9.812742490E-3,-2.708079457E-2
1.069586579E1,1.972704381E-3,-3.707143860E-3,1.692768931E-2
1.070585179E1,6.078162398E-3,-3.702420406E-3,-3.351682484E-2
1.071583779E1,2.760292352E-3,7.890086621E-4,-2.680948377E-3
1.072582379E1,-1.151499487E-2,7.451326177E-3,-1.932504773E-3
1.073580979E1,1.511331657E-3,8.128917972E-3,-1.929698110E-2
1.074579579E1,3.904121937E-3,-7.746153753E-3,6.599167585E-3
1.075578179E1,3.943759664E-3,-1.418878041E-2,-4.639005482E-2
1.076576779E1,1.935989805E-2,-4.107614178E-3,2.108505964E-3
1.077575379E1,-7.062952286E-3,4.626225661E-3,-3.130599260E-3
1.078573979E1,-2.051756452E-2,1.162618333E-3,-3.561363637E-2
1.079572579E1,-1.061658389E-2,-4.840791067E-3,1.737617075E-2
1.080571179E1,-6.659544655E-3,1.429297049E-3,-5.552165151E-2
1.081569779E1,6.257247082E-3,-2.903599385E-3,-7.920053601E-3
1.082568329E1,1.232831516E-2,-1.571009802E-3,-3.729354143E-3
1.083567029E1,1.360515063E-2,-3.938593101E-3,-4.369565785E-2
1.084565629E1,-2.857200815E-3,-4.985025432E-3,-5.525034070E-3
1.085564229E1,-1.779364368E-2,1.368350789E-2,-3.276779652E-2
1.086562829E1,-1.366215642E-3,2.787623517E-3,-1.585355580E-2
1.087561429E1,1.021790429E-2,-5.821661493E-3,7.049987912E-3
1.088560029E1,8.460724619E-3,8.478462696E-6,-6.135775745E-2
1.089558629E1,1.327375968E-2,-8.937533079E-3,1.661193967E-3
1.090557229E1,6.349039231E-3,1.268863156E-2,-1.300888538E-2
1.091555829E1,-8.658232600E-3,1.320436511E-2,-2.887705922E-2
1.092554429E1,-5.208466728E-3,-6.156222727E-3,7.497884631E-3
1.093553029E1,1.565340743E-2,-1.392738246E-2,-4.848511219E-2
1.094551629E1,1.130734106E-2,-1.677419077E-2,-7.021336555E-3
1.095550229E1,-1.602977626E-3,-1.619015442E-2,-4.327524304E-3
1.096548829E1,-1.070226388E-2,8.589011617E-4,-4.234787464E-2
1.097547429E1,3.906835411E-3,9.887157446E-3,3.607147336E-3
1.098546029E1,-1.571868611E-2,-2.057772232E-3,-1.450577259E-2
1.099544629E1,-7.686484745E-4,-1.596554825E-3,-1.540390491E-2
1.100543229E1,2.295846642E-2,-1.622239633E-2,8.694809675E-3
1.101541829E1,-9.832874271E-3,-4.013766367E-3,-4.609184682E-2
1.102540429E1,-1.030535214E-2,-2.007330861E-4,1.358308196E-3
1.103539029E1,-3.908982435E-3,-1.959274057E-4,-1.660433829E-2
1.104537629E1,3.985818503E-3,-1.679667514E-3,-2.289184928E-2
1.105536229E1,1.444492957E-2,-8.255455373E-3,1.602721810E-2
1.106534829E1,1.776481873E-2,-1.300270013E-2,-2.453842521E-2
1.107533429E1,5.377410147E-3,1.548324432E-4,-1.181488395E-2
1.108532129E1,-7.645503986E-3,-2.494815057E-3,6.148931980E-3
1.109530729E1,3.343474455E-3,1.446044753E-2,-4.908620596E-2
1.110529329E1,6.743721720E-3,-7.456570398E-4,-5.077722073E-3
1.111527929E1,2.421701107E-2,-1.007087879E-2,-1.450752676E-2
1.112526529E1,1.885804706E-3,-9.042536281E-4,-3.875768423E-2
1.113525129E1,-4.107303545E-3,1.315641794E-2,8.543951511E-3
1.114523729E1,-2.132723944E-2,1.282884596E-2,-3.860799551E-2
1.115522329E1,-2.666147612E-3,1.353082247E-4,-6.575194001E-3
1.116520929E1,3.776871907E-3,-7.210768070E-3,-1.196398795E-2
1.117519529E1,9.471621411E-3,1.538548619E-3,-4.265076041E-2
1.118518129E1,1.309626928E-2,-9.683436798E-3,1.228558481E-2
1.119516729E1,-8.015358648E-3,-5.313008549E-3,-3.816009879E-2
1.120515329E1,-1.165382970E-2,-1.829931820E-3,-1.076764762E-2
1.121513929E1,-7.632398000E-4,-2.865153942E-3,1.138569832E-2
1.122512529E1,8.588139103E-3,3.448157888E-3,-3.576566398E-2
